VALUE,label_id,label
"Tuhan Yesus mengajarkan, baik sedekah, doa maupun puasa, harus dilakukan dengan ""tersembunyi"" (Matius 6:4,6,18). Makna tersembunyi adalah dikhususkan bagi Tuhan, dalam bahasa Jawa ""sinengker"". Sebagaimana suatu persembahan yang dikhususkan bagi seorang raja, tidak patut untuk dipamerkan pada orang lain sehingga siapa saja bisa melihat bahkan menjamahnya. Demikianlah sedekah, doa dan puasa seharusnya hanya dikhususkan bagi Tuhan.",3,Sermon
"Selain itu, Tuhan Yesus juga mengajarkan agar karya dan hidup ini dimanfaatkan untuk mengumpulkan harta di sorga (Matius 6:20). Harta adalah sesuatu yang dianggap berharga. Harta dunia bisa berupa uang, perhiasan, barang, tanah, rumah dan lain sebagainya. Tapi harta di sorga, apakah itu? Harta di sorga berarti sesuatu yang dianggap berharga di sorga. Dalam hal ini bukan lagi ukuran manusia yang dipakai melainkan ukuran Tuhan. Yang berharga di hadapan Tuhan ialah perbuatan yang sesuai dengan kehendak-Nya (bdk. Perumpamaan tentang talenta dalam Matius 25:21, ""baik sekali perbuatanmu itu hambaku yang baik dan setia…""). Mengumpulkan harta di sorga dilakukan dengan jalan setia melakukan kehendak Tuhan.",3,Sermon
"Perlu ditekankan di sini bahwa mengumpulkan harta di sorga tidak sama dengan konsep mengumpulkan pahala (amal baik). Dalam konsep mengumpulkan pahala, pahala itu nantinya berguna menentukan nasib dan keselamatan seseorang. Namun mengumpulkan harta di sorga yaitu melakukan kehendak Tuhan, bermakna tidak menjadikan sia-sia kasih karunia Allah yang sudah diterima orang percaya (II Korintus 6:1). Mengumpulkan harta di sorga berarti menjalani hidup yang bermakna sebagai rasa syukur atas rahmat pengampunan dosa.",3,Sermon
"Terkadang kita lupa, bahwa hidup ini hanya sementara. Kita terlalu asyik dan terlalu sibuk mengumpulkan harta yang fana. Kita terlalu picik menilai segala sesuatu berdasarkan ukuran dunia. Dengan begitu, tanpa kita sadari, kita sedang menjadikan sia-sia kasih karunia Allah yang telah kita terima. Maka dalam hal ini pun kita perlu bertobat dengan sungguh-sungguh.",3,Sermon
"Memasuki masa penghayatan sengsara Kristus, mari kita nyatakan pertobatan sejati, baik di dalam hati maupun dalam hidup sehari-hari. Mari kita khususkan sedekah, doa, puasa dan karya setiap hari sebagai persembahan kita kepada Tuhan. Amin.",3,Sermon
[ERY],1,Announcement
DASAR PEMIKIRAN,3,Sermon
"Masa prapaska merupakan suatu kurun waktu bagi gereja mempersiapkan diri dalam menghayati kematian dan kebangkitan Yesus Kristus. Dalam periode empat puluh   hari lamanya, orang Kristen berkesempatan untuk mengoreksi sekaligus memperbaiki diri dengan berkaca pada teladan Kristus. Oleh sebab itu, masa prapaska I menjadi bagian umat untuk kembali bergumul dan berpengharapan pada anugerah pengampunan Allah melalui pertobatan pribadi. Satu di antara berbagai cara pencapaiannya adalah praktik hidup berpantang dan berpuasa.",3,Sermon
"Berdasarkan titik tolak makna masa prapaska tersebut, tema masa prapaska I yang diangkat adalah ""Berpengharapan dalam Perjanjian Allah"". Umat Kristen yang berada dalam kesukaran hidup akibat diterpa pandemik Covid-19 kiranya memiliki daya, semangat, dan harapan untuk terbebas dari sana karena berpegang pada janji keselamatan Allah semata. Sebab akan ada saat terang, saat gelap melanda, pemulihan tatkala penderitaan menerpa, dan dukacita yang berganti sukacita pada saat umat bersandar pada Yesus Kristus, Sang Paska.",3,Sermon
TAFSIR LEKSIONARIS,3,Sermon
Kejadian 9:8-17,3,Sermon
"Nuh merupakan seorang tokoh yang hidup benar, tidak bercela, dan bergaul dengan Allah, serta melakukan apa yang Allah perintahkan baginya (6:9, 22; 7:5, 16). Ketaatan dan disiplin hidup Nuh lain daripada kehidupan masyarakat pada zamannya. Manusia lainnya hidup dalam kendali hawa nafsu dan kekerasan terhadap satu sama lain sehingga bumi telah menjadi rusak 6:11-12, 22). Maka pada saat itulah murka Tuhan terjadi hingga memusnahkan manusia bersama-sama dengan bumi (6:13). Namun, hanya Nuh yang dipandang Tuhan sebagai orang benar (7:1).",3,Sermon
"Dalam terang konteks hidup Nabi Nuh, teks Kejadian 9:8-17 merupakan bagian utuh dari perikop Kejadian 9:1-17 mengenai Perjanjian Allah yang menyelamatkan. Perjanjian itu diwujudkan oleh Allah bersama Nuh. Perjanjian Allah tersebut meliputi tiga aspek penyelamatan, yakni:",3,Sermon
Perjanjian Allah dengan Nuh dan anak-anaknya (9:1-7).,3,Sermon
Perjanjian Allah dengan keturunan Nuh dan segala makhluk hidup (9:8-11).,3,Sermon
"Tanda Perjanjian Allah kepada Nuh, anak-anak, keturunan, dan makhluk hidup di bumi (9:12-17). Tanda itu tampak melalui busur Allah di awan supaya makhluk di bumi tidak tertimpa celaka yang serupa.",3,Sermon
"Pesan yang hendak disampaikan oleh perikop ini adalah perkenan atau izin Allah terhadap bencana yang terjadi di dunia karena kerusakan hidup manusia. Kejahatan tidak berasal dari Allah sebab Dia Mahakudus. Allah secara prerogatif berhak menghukum manusia karena kebobrokannya. Jikalau terjadi penghukuman Allah, peristiwa tersebut bahkan adalah bentuk keadilan-Nya yang tidak akan membiarkan manusia bertindak sekehendak hati. Justru sebagai ciptaan yang memiliki rasio maka penyelewengan pasti ada konsekuensi yang beserta.",3,Sermon
"Lalu pertanyaannya kini, apakah umat Kristen hanya berhenti pada penderitaan yang mendera hidup manusia? Sepatutnya perikop ini mengingatkan kembali bahwa Perjanjian Allah tidak hanya terhadap Nuh, anak-anaknya, keturunannya, dan segenap makhluk hidup (9:9, 10), melainkan pula bagi umat Allah di masa kini yang berpegang dan berpengharapan pada janji Allah. Hendaknya fokus inilah yang menjadi titik tolak iman Kristen supaya beranjak dari pencobaan atau penderitaan yang terjadi.",3,Sermon
Mazmur 21:1-10,3,Sermon
"Mazmur 21:1-10 cukup berbeda dari kategori Kitab Mazmur lainnya. Umumnya, Mazmur tergolong atas himne, mazmur Allah yang bertahta, keluhan individual dan komunal, ucap syukur individual dan komunal, mazmur hikmat, dan jenis mazmur lainnya. Sementara itu, Mazmur 21 termasuk dalam jenis mazmur lainnya, yakni Mazmur Kerajaan (Royal Psalms). Maka tidak heran apabila, raja bertindak sebagai pemegang kekuasaan pemerintahan sekaligus hidup keagamaan.",3,Sermon
"Mazmur ini seringkali dibawakan dalam upacara kerajaan yang berisi ucapan syukur dan puji-pujian karena kemenangan yang Tuhan beri untuk raja dari tangan musuh-musuhnya. Mengenai konteks kapan mazmur ini dilantunkan, para penafsir memiliki pandangan yang berbeda, yakni masa pemerintahan raja Daud ataukah pada masa raja Salomo? Namun makna inti yang dapat dipelajari adalah, bagi Israel, ideologi mengenai campur tangan Allah dalam pemerintahan raja merupakan hal pokok. Allah semata yang memberkati raja, meninggikan martabat raja, kehidupan keluarga raja, dan kemakmuran yang diberikan bagi umat.",3,Sermon
"Secara khusus, Mazmur 21 terdiri atas empat bagian, yakni catatan pendahuluan (21:1), ucap syukur karena berkat yang dikaruniakan kepada raja (21:2-8), janji kemenangan untuk raja (21:9-13), dan penutup sekaligus puji-pujian terhadap Allah (14). Pemazmur menyaksikan bahwa pada saat raja mengalami permasalahan yang mendatangkan malapetaka dari musuhnya maka Allah sendiri yang turut campur tangan menyelamatkan (21:2). Iman dan keberserahan diri raja terhadap Allah yang membuatnya keluar dari permasalahan bahkan memperoleh berkat yang berlimpah-limpah (21:3, 6-8).",3,Sermon
1 Petrus 3:18-22,3,Sermon
"Petrus, rasul Yesus Kristus, menuliskan suratnya kepada orang-orang Kristen di Asia Kecil, seperti Pontus, Galatia, Kapadokia, dan Bitinia, yang merupakan nama-nama provinsi kekuasaan wilayah Romawi (Kaisar Domitianus 81-96 M). Dia menyampaikan kesaksian bahwa orang-orang di sana adalah umat terpilih yang dikuduskan oleh Roh, taat kepada Yesus Kristus, sebagaimana rencana Allah. Maka, ucapan syukur dan berkat damai sejahtera mengiringi suratnya terhadap jemaat di sana.",3,Sermon
Perikop ini merupakan bagian yang tidak dapat dipisahkan dari keseluruhan pasal 3 yang berisi mengenai anjuran hidup orang Kristen di dunia. Surat 1 Petrus pasal 3 berisi nasihat agar:,3,Sermon
"Gereja di dalam lingkup keluarga, antar suami dan isteri, wajib hidup saling menghargai (3:1-7).",3,Sermon
Gereja di dalam lingkup internal dan eksternal harus hidup dalam kasih dan kedamaian (3:8-12).,3,Sermon
"Gereja yang wajib mempraktikkan cara hidup benar, meski menderita (3:13-17).",3,Sermon
Gereja yang perlu menanggung penderitaan dalam ingatan terhadap Kristus dan jalan yang diambil-Nya (3:18-22).,3,Sermon
"Orang-orang Kristen di sana diperhadapkan pada lingkungan yang tidak kondusif. Lingkungan masyarakat tersebut diwarnai oleh hidup yang dikuasai hawa nafsu, pemfitnah, dan penyembahan berhala. Tentu saja konteks demikian tidak lepas dari kehidupan umat Kristen kini. Berbagai tantangan kehidupan inilah yang menjadi rongrongan terhadap hidup kekristenan.",3,Sermon
"Jemaat yang telah dianjurkan untuk hidup rukun dalam lingkup keluarga, juga dinasihati untuk hidup seia sekata, satu perasaan, saling mengasihi, penyayang, rendah hati, dan bila diperlakukan jahat, mereka tidak membalas kejahatan, namun justru memberkati yang berbuat jahat itu (3:12). Petrus menyuarakan bagi jemaat untuk hidup murni dan kudus di dalam penderitaan sebagaimana Kristus yang kudus tetap hidup murni. Semua itu karena alasan lebih baik berbuat baik daripada berbuat jahat.",3,Sermon
"Surat 1 Petrus 3:18-22 berisi nasihat kepada jemaat di Asia Kecil bahwa penderitaan mereka bukanlah hal yang besar apabila disandingkan dengan penderitaan Kristus. Dia yang kudus dan benar harus dibunuh dalam keadaan manusianya demi penebusan dosa orang yang tidak benar agar mereka layak di hadapan Allah. Penderitaan, kematian, dan kebangkitan-Nya itulah yang justru penting bagi orang Kristen untuk selalu memegang spirit untuk hidup benar dan berpengharapan. Dengan demikian, umat dimampukan oleh hanya Yesus Kristus saja yang telah bangkit, berkuasa, bertahta, dan kekuatan dunia takluk pada-Nya.",3,Sermon
Markus 1:9-15,3,Sermon
"Bagian ini terdiri atas tiga perikop yang berisi mengenai peneguhan, pencobaan, dan pelayanan. Pada perikop Markus 1:9-11, penulis Injil Markus melaporkan peristiwa kedatangan Yesus dari Nazaret ke Galilea untuk dibaptis oleh Yohanes. Seketika Yesus keluar dari air, langit lalu terkoyak dan Roh seperti burung merpati turun ke atas-Nya. Di saat itulah terdengar suara dari sorga, ""Engkaulah Anak-Ku yang Kukasihi, kepada-Mulah Aku berkenan"" (1:11). Pernyataan ini hendak menunjukkan bahwa Allah sendiri yang melegitimasi Yesus sebagai Anak Allah yang akan menjalankan karya penyelamatan-Nya. Maka, baptisan merupakan tanda bagi setiap umat Kristen percaya masuk ke dalam persekutuan karya penyelamatan Allah.",3,Sermon
"Setelah Yesus diperkenankan Allah melalui baptisan oleh Yohanes, Markus menyaksikan bahwa Roh Kudus memimpin Yesus ke padang gurun. Di sana Yesus tinggal selama empat puluh hari lamanya (bdk. Mat. 4:2; Lukas 4:2, Yesus berpuasa dan lapar) bersama binatang-binatang liar dan dilayani malaikat, tetapi mengalami pencobaan oleh iblis (1:12-13). Peristiwa di padang gurun ibarat sebuah inisiasi perkenan Allah bagi Yesus. Apakah Yesus, dalam kemanusiaan-Nya yang memegang karya penyelamatan Allah, mampu melewati ujian di padang gurun sebagai seorang manusia pula? Demi penebusan dosa-dosa umat manusia, Yesus, Anak Allah, terbukti kuat menjalani pencobaan di padang gurun.",3,Sermon
"Pada Markus 1:14-15 pelayanan Yohanes pembaptis berakhir dengan penangkapannya. Orang yang telah mempersiapkan jalan untuk Yesus Kristus sekalipun masuk ke dalam penderitaan. Sebab, peristiwa tersebut bagian dari kerangka penyelamatan Allah bagi dunia. Tidak hanya Yohanes, Yesus pula dalam memberitakan Injil Kerajaan Allah kelak mengalami penangkapan, penganiayaan, dan penyaliban. Melalui jalan penderitaan Yesus saja maka manusia dapat diselamatkan. Oleh sebab itu, tidak satupun manusia luput dari pencobaan, tetapi siapa pun yang mau berpegang pada pemberitaan Injil Kerajaan Allah saja yang sintas melewatinya.",3,Sermon
INTI PEWARTAAN,3,Sermon
"Dari semua bacaan Alkitab tersebut dapat ditarik benang merah yang menjadi inti pewartaan Minggu I Prapaska ini, yakni Allah menetapkan perjanjian kasih-Nya terhadap umat Allah yang bertobat dan memilih hidup benar. Tatkala umat memegang dan menghidupi perjanjian tersebut, Allah turut campur tangan dalam masa-masa sulit sekalipun. Sebab, Yesus Kristus sendiri juga mengalami pencobaan bahkan penderitaan yang lebih besar demi penebusan manusia berdosa. Dengan demikian, umat percaya perlu bangkit dari penderitaan yang terjadi dan dipanggil menjadi pemberita serta pelaku perjanjian sebagaimana Yesus dalam hidup pelayanan-Nya.",3,Sermon
BERITA YANG MAU DISAMPAIKAN,3,Sermon
"Penderitaan merupakan keniscayaan dalam hidup setiap manusia beriman. Namun, penderitaan bukanlah akhir kehidupan melainkan tantangan manusia untuk berproses menjadi seorang yang berpengharapan untuk lebih baik lagi dan lagi. Nuh, Daud, Salomo, Yohanes, Petrus, orang Kristen di Asia Kecil, bahkan Yesus pun tidak luput dari penderitaan. Namun, seberapa besar iman pengharapan seorang Kristen terhadap Perjanjian Allah sendiri yang membuatnya bangkit dan keluar dari sana.",3,Sermon
KHOTBAH JANGKEP,3,Sermon
"""Peneguhan, Pencobaan, dan Pelayanan""",3,Sermon
"Saudara yang dikasihi Tuhan,",3,Sermon
"Minggu ini kita memasuki Prapaska I 2021. Pada Minggu ini pula, kita semua diingatkan kembali untuk melihat/ menyelidiki ke dalam diri masing-masing: ""Apakah saya telah hidup sesuai teladan Yesus Kristus sepenuh hati? Apakah kita mau membuka hati dan memberi diri supaya Yesus yang menjadi napas, spirit, dan jiwa kita?"" Maka, masa prapaska I menjadi kesempatan umat Kristen untuk berbalik menuju pertobatan pribadi dan membangun diri menjadi lebih baik lagi sebagaimana tema kita ""Berpengharapan Dalam Perjanjian Allah.",3,Sermon
Jemaat yang dikasihi dan mengasihi Tuhan.,3,Sermon
"Berbicara mengenai janji, lekat hubungannya dengan gambaran dua sejoli yang bersepakat menjalani hidup bersama, ketika berpacaran atau menikah, hingga maut memisahkan. Dalam budaya kita di Indonesia, umumnya pria mencari dan menyoroti gadis pujaan hatinya. Dialah, satu di antara beratus-ratus, beribu-ribu, bahkan berjuta-juta gadis yang telah meluluhkan hati si pria. Pendekatan atau PDKT, begitulah istilah yang tenar dalam merekatkan hubungan.",3,Sermon
"Ketika hati sejoli telah tertambat pada satu pribadi, merasa cocok, mereka akan bersepakat - kamu milikku dan aku milikmu. Sebaliknya, jikalau ungkapan cinta hanya bagi seorang pribadi saja, berarti penolakan untuk bersepakat (cinta bertepuk sebelah tangan). Bagi dua insan yang bersepakat, terbentuklah koridor untuk setuju melakukan dan/atau tidak melakukan sesuatu demi cinta mereka. Tentu saja konsekuensi muncul sendiri-sendiri sesuai kesepakatan dan kasus yang dilanggar!",3,Sermon
"Waktu berlalu silih berganti dalam hubungan kedua sejoli. Seiring berjalannya waktu, perubahan turut mengiringi. Sebab, hal yang tidak pernah berhenti adalah perubahan itu sendiri. Artinya, pasangan yang semula tampak seperti malaikat yang cantik dan rupawan dalam postur, sikap, atau perilakunya, menjadi berubah. Kulit di wajah mulai mengendor, perlakuan yang tidak seromantis pertama berdekatan, muncul karakter asli (yang semula tersamar), atau materi yang tidak sejaya dahulu lagi.",3,Sermon
"Perubahan memunculkan pencobaan dalam hidup. Ada yang bertahan, tetapi ada pula yang kandas. Janji sehidup semati terbang diempas angin lalu. Meski problematika kehidupan demikian kompleksnya, patutlah kita ""mengangkat topi"" bagi dua sejoli yang tetap memegang janji serta menjadi teladan hidup bagi yang lain.",3,Sermon
"Jemaat yang dikasihi dan mengasihi Tuhan. Perikop Markus 1: 9-15 hendak memberitakan tiga makna penting sebagaimana analogi dua sejoli tersebut, yakni peneguhan, pencobaan, dan pelayanan. Pada saat Yesus datang ke Sungai Yordan di tanah Galilea, Ia bertemu dengan Yohanes si Pembaptis. Sebagaimana kita ketahui, Yohanes adalah nabi yang hadir atas prakarsa Tuhan Allah untuk membuat banyak orang Israel berbalik kepada-Nya (bdk. Lukas 1). Kita mengimani bahwa pertemuan tersebut bukanlah suatu peristiwa biasa atau suatu perjumpaan yang kebetulan belaka, melainkan telah Allah rancangkan jauh sebelum mereka lahir. Sebelum Yohanes dan Yesus hadir ke panggung sejarah dunia, Allah telah lebih dahulu mengutus malaikat-Nya, Gabriel, datang pada orang tua Yohanes dan orang tua Yesus serta menetapkan pemberitaan Injil Kerajaan Allah.",3,Sermon
"Perjumpaan di Sungai Yordan menjadi momen Yesus dibaptis oleh Yohanes. Sebagai informasi bagi kita semua, baptisan merupakan hal yang umum di kalangan orang Yahudi. Baptisan Yahudi disebut proselit. Baptisan ini merupakan syarat bagi orang-orang kafir yang ingin masuk menjadi umat Allah. Namun, baptisan proselit bukanlah peraturan Tuhan Allah, melainkan peraturan agama Yahudi. Orang kafir yang menerima baptisan proselit akan masuk menjalani kehidupan seperti orang Yahudi.",3,Sermon
"Berbeda halnya dengan baptisan Yahudi, Yohanes membaptis tidak hanya orang-orang kafir, melainkan orang Yahudi pula (Yoh. 1:33; Luk. 3:2). Kekhasan baptisan Yohanes adalah dia melayankan pembaptisan atas nama Tuhan Allah. Lalu muncul pertanyaan bagi kita semua, mengapa Yesus harus dibaptis oleh Yohanes? Bukankah Yesus memiliki kuasa yang lebih besar, bahkan datang atas nama Tuhan Allah sendiri yang dapat membaptis dengan Roh Kudus?",3,Sermon
"Injil Markus tidak secara jelas mengungkapkan alasan tersebut, tetapi Matius (Mat. 3:15) memberi kesaksian bahwa Yesus berkenan dibaptis karena itulah kehendak Allah. Yesus mengakui bahwa baptisan Yohanes adalah atas dasar perintah Allah. Dengan demikian menurut Yesus, menolak baptisan Yohanes berarti menolak atau melawan (baptisan) Tuhan Allah sendiri (Luk. 7:30). Sebaliknya, menerima baptisan memiliki konsekuensi hidup dalam koridor atau tuntutan pertobatan yang sejati. Maka, kita memperoleh makna pertama, yakni peneguhan dalam baptisan sebagai pertobatan dan kesediaan menerima tanda perjanjian penyelamatan Allah.",3,Sermon
